Part/Size:Vector3:2, 4.400000095367432, 2/Position:Vector3:-262.0010681152344, 20.076597213745117, -601.002685546875/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:-0.15800000727176666, 179.99899291992188, 0.6669999957084656/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-289, 47.80000686645508, -607/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-305, 34, -568/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-279, 45.40000534057617, -607/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 4/Position:Vector3:-286, 50.200008392333984, -607/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-265, 37, -601/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-265, 37, -589/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-275, 43.000003814697266, -607/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-283, 47.80000686645508, -607/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-259, 33.39999771118164, -595/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-277, 44.20000457763672, -601/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-261, 34.599998474121094, -589/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-271, 40.60000228881836, -595/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 8/Position:Vector3:-286, 49.00000762939453, -613/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-273, 41.80000305175781, -601/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-267, 38.20000076293945, -595/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-269, 39.400001525878906, -601/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-307, 37, -589/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-303, 39.400001525878906, -601/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-301, 40.60000228881836, -607/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-305, 38.20000076293945, -595/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-305, 38.20000076293945, -583/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 6/Position:Vector3:-311, 34.60000228881836, -568/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-307, 37, -577/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-309, 35.79999923706055, -571/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-313, 33.39999771118164, -571/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-311, 34.599998474121094, -577/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 2/Position:Vector3:-309, 33.400001525878906, -568/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-309, 35.79999923706055, -583/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-299, 41.80000305175781, -613/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-295, 44.20000457763672, -613/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-293, 45.40000534057617, -619/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-289, 47.80000686645508, -619/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-263, 35.79999923706055, -607/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-261, 34.599998474121094, -601/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-267, 38.20000076293945, -607/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-281, 46.600006103515625, -613/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-277, 44.20000457763672, -613/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-271, 40.60000228881836, -607/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 4/Position:Vector3:-286, 50.200008392333984, -619/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 8/Position:Vector3:-286, 49.00000762939453, -622/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-273, 41.80000305175781, -613/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-283, 47.80000686645508, -619/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-307, 37, -613/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-309, 35.79999923706055, -595/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-311, 34.599998474121094, -601/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-313, 33.39999771118164, -595/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-309, 35.79999923706055, -607/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-307, 37, -601/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-313, 33.39999771118164, -583/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-311, 34.599998474121094, -589/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-305, 38.20000076293945, -607/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-303, 39.400001525878906, -613/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-301, 40.60000228881836, -619/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-305, 38.20000076293945, -619/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 2/Position:Vector3:-297, 40.60000228881836, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 6/Position:Vector3:-303, 39.400001525878906, -622/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 6/Position:Vector3:-299, 41.80000305175781, -622/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-297, 43.000003814697266, -619/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 2/Position:Vector3:-289, 45.40000534057617, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 6/Position:Vector3:-295, 44.20000457763672, -622/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 6/Position:Vector3:-291, 46.600006103515625, -622/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 2/Position:Vector3:-293, 43.000003814697266, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 2.4000000953674316, 2/Position:Vector3:-292, 41.20000457763672, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-279, 45.40000534057617, -619/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 2/Position:Vector3:-279, 43.000003814697266, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-289, 43.600006103515625, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 2.4000000953674316, 2/Position:Vector3:-286, 46.00000762939453, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-283, 43.600006103515625, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-275, 43.000003814697266, -619/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-269, 39.400001525878906, -613/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-265, 37, -613/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-259, 33.39999771118164, -607/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 6/Position:Vector3:-277, 44.20000457763672, -622/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-271, 40.60000228881836, -619/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 6/Position:Vector3:-281, 46.600006103515625, -622/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 2/Position:Vector3:-283, 45.40000534057617, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 2/Position:Vector3:-305, 35.79999923706055, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-309, 35.79999923706055, -619/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-311, 34.60000228881836, -613/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 6/Position:Vector3:-311, 34.60000228881836, -622/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-313, 33.400001525878906, -607/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 6/Position:Vector3:-307, 37, -622/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-313, 33.400001525878906, -619/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 2/Position:Vector3:-301, 38.20000076293945, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 2.4000000953674316, 2/Position:Vector3:-298, 38.80000305175781, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-279, 41.20000457763672, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-285, 41.20000457763672, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-295, 36.400001525878906, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-281, 38.80000305175781, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-287, 38.80000305175781, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 6/Position:Vector3:-273, 41.80000305175781, -622/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-301, 36.400001525878906, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 2/Position:Vector3:-275, 40.60000228881836, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-261, 34.599998474121094, -613/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-293, 38.80000305175781, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-275, 38.80000305175781, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-267, 38.20000076293945, -619/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 1.2000000476837158, 2/Position:Vector3:-309, 33.400001525878906, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-305, 34, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 6/Position:Vector3:-269, 39.400001525878906, -622/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-289, 36.400001525878906, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-281, 34, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-283, 36.400001525878906, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-277, 36.400001525878906, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-271, 36.400001525878906, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:12, 1.2000000476837158, 6/Position:Vector3:-259, 33.39999771118164, -619/Color:Color3:0.768627, 0.156863, 0.109804/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 2/Position:Vector3:-293, 34, -622/Color:Color3:0.843137, 0.772549, 0.603922/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
