Part/Size:Vector3:200, 0.4000000059604645, 200/Position:Vector3:0, 5.200000762939453, 0/Color:Color3:0.411765, 0.25098, 0.156863/Name:string:Base/Orientation:Vector3:0, 0, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-31, 18, 85.5/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 8/Position:Vector3:-31, 21.600000381469727, 91/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 2.4000000953674316, 6/Position:Vector3:-31, 17.399999618530273, 91/Color:Color3:0.952941, 0.811765, 0.607843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 12/Position:Vector3:-31, 18, 96.5/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 6/Position:Vector3:-31, 22.80000114440918, 91/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 10/Position:Vector3:-33.5, 18.000001907348633, 70/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:10, 1.2000000476837158, 10/Position:Vector3:-28, 20.400001525878906, 70/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:8, 1.2000000476837158, 8/Position:Vector3:-28, 21.60000228881836, 70/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:6, 1.2000000476837158, 6/Position:Vector3:-28, 22.800003051757812, 70/Color:Color3:0.419608, 0.196078, 0.486275/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-43.5, 10.200000762939453, 17/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 4/Position:Vector3:-42, 10.80000114440918, 12.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 4/Position:Vector3:-38, 10.80000114440918, 12.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-40, 10.200000762939453, 20.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-40, 10.200000762939453, 19.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-40, 12.600000381469727, 19.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 4/Position:Vector3:-42, 10.80000114440918, 29.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 4/Position:Vector3:-43, 10.80000114440918, 25.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 4/Position:Vector3:-40.5, 10.80000114440918, 23/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-40.5, 13.80000114440918, 30/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-39, 10.200000762939453, 31.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-42.5, 10.200000762939453, 51/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-32.5, 15, 49/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-32.5, 17.399999618530273, 49/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 4/Position:Vector3:-37, 13.200000762939453, 47.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-40, 10.200000762939453, 47.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-42.5, 10.200000762939453, 47/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-42.5, 10.200000762939453, 43/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-43.5, 10.200000762939453, 43/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-42, 11.400001525878906, 40.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-38, 10.200000762939453, 39.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-38, 12.600000381469727, 40.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-39, 12.600000381469727, 39.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 4/Position:Vector3:-42.5, 10.80000114440918, 38/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-38, 15, 40.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-37, 15, 60.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-38.5, 10.200000762939453, 63/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-37, 12.600000381469727, 60.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-38, 10.200000762939453, 60.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-37, 17.399999618530273, 60.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 4/Position:Vector3:-38.5, 13.200000762939453, 65/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-39.5, 10.200000762939453, 58/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-39.5, 12.600000381469727, 59/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-38.5, 10.200000762939453, 68/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-40.5, 12.600000381469727, 73/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-39, 10.200000762939453, 70.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-39, 12.600000381469727, 70.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-40.5, 10.200000762939453, 73/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-39.5, 10.200000762939453, 73/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 4/Position:Vector3:-42, 10.80000114440918, 53.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-42, 10.200000762939453, 58.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-42, 10.200000762939453, 59.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-43, 10.200000762939453, 70.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-43, 10.200000762939453, 71.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-52, 10.200000762939453, 22.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 10/Position:Vector3:-44.5, 9.600000381469727, 10/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-44.5, 11.400001525878906, 9/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-44.5, 11.400001525878906, 13/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 6/Position:Vector3:-44.5, 13.80000114440918, 12/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-44.5, 16.200000762939453, 13/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-44.5, 10.200000762939453, 19/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-44.5, 12.600000381469727, 17/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-43.5, 12.600000381469727, 16/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-44.5, 15, 17/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-47, 10.200000762939453, 12.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-47, 10.200000762939453, 11.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-47, 12.600000381469727, 12.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-51, 10.200000762939453, 12.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-55, 10.200000762939453, 12.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-51, 12.600000381469727, 12.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-47, 15, 12.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-51.5, 10.200000762939453, 15/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-49.5, 10.200000762939453, 10/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-50.5, 10.200000762939453, 10/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-49.5, 12.600000381469727, 10/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 4/Position:Vector3:-42, 14.400001525878906, 12.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-48, 10.200000762939453, 24.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-48, 12.600000381469727, 24.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-48, 10.200000762939453, 23.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-48, 15, 24.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-45.5, 10.200000762939453, 27/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-45.5, 10.200000762939453, 31/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-45.5, 12.600000381469727, 27/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 4/Position:Vector3:-48, 10.80000114440918, 29.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-50.5, 10.200000762939453, 25/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-53, 12.600000381469727, 22.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-50.5, 12.600000381469727, 24/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-53, 15, 22.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-53, 17.399999618530273, 22.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-51.5, 10.200000762939453, 20/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 4/Position:Vector3:-51.5, 13.200000762939453, 18/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 4/Position:Vector3:-43, 14.400001525878906, 25.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-45, 12.600000381469727, 45.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-42.5, 12.600000381469727, 47/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-45, 10.200000762939453, 45.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-45, 10.200000762939453, 46.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 10/Position:Vector3:-45, 9.600000381469727, 40.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-42.5, 12.600000381469727, 43/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-42.5, 15, 43/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 6/Position:Vector3:-43, 13.80000114440918, 40.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-46, 11.400001525878906, 40.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-42, 16.200000762939453, 40.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 4/Position:Vector3:-42.5, 14.400001525878906, 38/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-44.5, 10.200000762939453, 52/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 10/Position:Vector3:-45.5, 9.600000381469727, 73/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-42, 15, 58.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
